forecast_execution_date_ept,forecast_date,forecast_gen_outage_mw_rto,forecast_gen_outage_mw_west,forecast_gen_outage_mw_other
12/25/2015 12:00:00 AM,1/4/2016 12:00:00 AM,2897,2146,751
12/25/2015 12:00:00 AM,1/5/2016 12:00:00 AM,2906,2146,760
12/25/2015 12:00:00 AM,1/6/2016 12:00:00 AM,2906,2146,760
12/25/2015 12:00:00 AM,1/7/2016 12:00:00 AM,2906,2146,760
12/25/2015 12:00:00 AM,1/8/2016 12:00:00 AM,2897,2146,751
12/25/2015 12:00:00 AM,1/9/2016 12:00:00 AM,2897,2146,751
12/25/2015 12:00:00 AM,1/10/2016 12:00:00 AM,2897,2146,751
12/25/2015 12:00:00 AM,1/11/2016 12:00:00 AM,2395,2146,249
12/25/2015 12:00:00 AM,1/12/2016 12:00:00 AM,2400,2146,254
12/25/2015 12:00:00 AM,1/13/2016 12:00:00 AM,2400,2146,254
12/25/2015 12:00:00 AM,1/14/2016 12:00:00 AM,2400,2146,254
12/25/2015 12:00:00 AM,1/15/2016 12:00:00 AM,2395,2146,249
12/25/2015 12:00:00 AM,1/16/2016 12:00:00 AM,2383,2146,237
12/25/2015 12:00:00 AM,1/17/2016 12:00:00 AM,2396,2146,250
12/25/2015 12:00:00 AM,1/18/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/19/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/20/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/21/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/22/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/23/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/24/2016 12:00:00 AM,2468,2146,322
12/25/2015 12:00:00 AM,1/25/2016 12:00:00 AM,2455,2146,309
12/25/2015 12:00:00 AM,1/26/2016 12:00:00 AM,2346,2146,200
12/25/2015 12:00:00 AM,1/27/2016 12:00:00 AM,2346,2146,200
12/25/2015 12:00:00 AM,1/28/2016 12:00:00 AM,2346,2146,200
12/25/2015 12:00:00 AM,1/29/2016 12:00:00 AM,2346,2146,200
12/25/2015 12:00:00 AM,1/30/2016 12:00:00 AM,3035,2835,200
12/25/2015 12:00:00 AM,1/31/2016 12:00:00 AM,3053,2835,218
12/25/2015 12:00:00 AM,2/1/2016 12:00:00 AM,3342,2885,457
12/25/2015 12:00:00 AM,2/2/2016 12:00:00 AM,3346,2885,461
12/25/2015 12:00:00 AM,2/3/2016 12:00:00 AM,2046,1585,461
12/25/2015 12:00:00 AM,2/4/2016 12:00:00 AM,2045,1584,461
12/25/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2214,1535,679
12/25/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2505,1535,970
12/25/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2505,1535,970
12/25/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2605,1635,970
12/25/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2604,1634,970
12/25/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2599,1584,1015
12/25/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2501,1535,966
12/25/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2501,1535,966
12/25/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2553,1535,1018
12/25/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2566,1535,1031
12/25/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4632,2723,1909
12/25/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4357,2493,1864
12/25/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4313,2467,1846
12/25/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4313,2467,1846
12/25/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4313,2467,1846
12/25/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4951,3105,1846
12/25/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4951,3105,1846
12/25/2015 12:00:00 AM,2/22/2016 12:00:00 AM,4938,3105,1833
12/25/2015 12:00:00 AM,2/23/2016 12:00:00 AM,4938,3105,1833
12/25/2015 12:00:00 AM,2/24/2016 12:00:00 AM,4938,3105,1833
12/25/2015 12:00:00 AM,2/25/2016 12:00:00 AM,4893,3105,1788
12/25/2015 12:00:00 AM,2/26/2016 12:00:00 AM,5532,3744,1788
12/25/2015 12:00:00 AM,2/27/2016 12:00:00 AM,5959,4208,1751
12/25/2015 12:00:00 AM,2/28/2016 12:00:00 AM,6218,4358,1860
12/25/2015 12:00:00 AM,2/29/2016 12:00:00 AM,6218,4358,1860
12/25/2015 12:00:00 AM,3/1/2016 12:00:00 AM,10110,4451,5659
12/25/2015 12:00:00 AM,3/2/2016 12:00:00 AM,10688,4969,5719
12/25/2015 12:00:00 AM,3/3/2016 12:00:00 AM,10688,4969,5719
12/25/2015 12:00:00 AM,3/4/2016 12:00:00 AM,10823,4969,5854
12/25/2015 12:00:00 AM,3/5/2016 12:00:00 AM,17052,7960,9092
12/25/2015 12:00:00 AM,3/6/2016 12:00:00 AM,18120,8110,10010
12/25/2015 12:00:00 AM,3/7/2016 12:00:00 AM,18064,7960,10104
12/25/2015 12:00:00 AM,3/8/2016 12:00:00 AM,18064,7960,10104
12/25/2015 12:00:00 AM,3/9/2016 12:00:00 AM,16735,6825,9910
12/25/2015 12:00:00 AM,3/10/2016 12:00:00 AM,16735,6825,9910
12/25/2015 12:00:00 AM,3/11/2016 12:00:00 AM,16052,7027,9025
12/25/2015 12:00:00 AM,3/12/2016 12:00:00 AM,18453,7171,11282
12/25/2015 12:00:00 AM,3/13/2016 12:00:00 AM,19756,7321,12435
12/25/2015 12:00:00 AM,3/14/2016 12:00:00 AM,19868,7171,12697
12/25/2015 12:00:00 AM,3/15/2016 12:00:00 AM,19960,7263,12697
12/25/2015 12:00:00 AM,3/16/2016 12:00:00 AM,19960,7263,12697
12/25/2015 12:00:00 AM,3/17/2016 12:00:00 AM,20029,7263,12766
12/25/2015 12:00:00 AM,3/18/2016 12:00:00 AM,20502,7863,12639
12/25/2015 12:00:00 AM,3/19/2016 12:00:00 AM,23271,9479,13792
12/25/2015 12:00:00 AM,3/20/2016 12:00:00 AM,24594,10498,14096
12/25/2015 12:00:00 AM,3/21/2016 12:00:00 AM,24575,9868,14707
12/25/2015 12:00:00 AM,3/22/2016 12:00:00 AM,23685,9068,14617
12/25/2015 12:00:00 AM,3/23/2016 12:00:00 AM,24936,10179,14757
12/25/2015 12:00:00 AM,3/24/2016 12:00:00 AM,24686,10069,14617
12/25/2015 12:00:00 AM,3/25/2016 12:00:00 AM,25083,10069,15014
12/24/2015 12:00:00 AM,12/25/2015 12:00:00 AM,4306,2781,1525
12/24/2015 12:00:00 AM,12/26/2015 12:00:00 AM,4306,2781,1525
12/24/2015 12:00:00 AM,12/27/2015 12:00:00 AM,4306,2781,1525
12/24/2015 12:00:00 AM,12/28/2015 12:00:00 AM,4920,2781,2139
12/24/2015 12:00:00 AM,12/29/2015 12:00:00 AM,4335,2196,2139
12/24/2015 12:00:00 AM,12/30/2015 12:00:00 AM,3549,2196,1353
12/24/2015 12:00:00 AM,12/31/2015 12:00:00 AM,3469,2116,1353
12/24/2015 12:00:00 AM,1/1/2016 12:00:00 AM,3469,2116,1353
12/24/2015 12:00:00 AM,1/2/2016 12:00:00 AM,2817,2066,751
12/24/2015 12:00:00 AM,1/3/2016 12:00:00 AM,2817,2066,751
12/24/2015 12:00:00 AM,1/4/2016 12:00:00 AM,2897,2146,751
12/24/2015 12:00:00 AM,1/5/2016 12:00:00 AM,2906,2146,760
12/24/2015 12:00:00 AM,1/6/2016 12:00:00 AM,2906,2146,760
12/24/2015 12:00:00 AM,1/7/2016 12:00:00 AM,2906,2146,760
12/24/2015 12:00:00 AM,1/8/2016 12:00:00 AM,2897,2146,751
12/24/2015 12:00:00 AM,1/9/2016 12:00:00 AM,2897,2146,751
12/24/2015 12:00:00 AM,1/10/2016 12:00:00 AM,2897,2146,751
12/24/2015 12:00:00 AM,1/11/2016 12:00:00 AM,2395,2146,249
12/24/2015 12:00:00 AM,1/12/2016 12:00:00 AM,2400,2146,254
12/24/2015 12:00:00 AM,1/13/2016 12:00:00 AM,2400,2146,254
12/24/2015 12:00:00 AM,1/14/2016 12:00:00 AM,2400,2146,254
12/24/2015 12:00:00 AM,1/15/2016 12:00:00 AM,2395,2146,249
12/24/2015 12:00:00 AM,1/16/2016 12:00:00 AM,2383,2146,237
12/24/2015 12:00:00 AM,1/17/2016 12:00:00 AM,2396,2146,250
12/24/2015 12:00:00 AM,1/18/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/19/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/20/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/21/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/22/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/23/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/24/2016 12:00:00 AM,2468,2146,322
12/24/2015 12:00:00 AM,1/25/2016 12:00:00 AM,2455,2146,309
12/24/2015 12:00:00 AM,1/26/2016 12:00:00 AM,2346,2146,200
12/24/2015 12:00:00 AM,1/27/2016 12:00:00 AM,2346,2146,200
12/24/2015 12:00:00 AM,1/28/2016 12:00:00 AM,2346,2146,200
12/24/2015 12:00:00 AM,1/29/2016 12:00:00 AM,2346,2146,200
12/24/2015 12:00:00 AM,1/30/2016 12:00:00 AM,3035,2835,200
12/24/2015 12:00:00 AM,1/31/2016 12:00:00 AM,3053,2835,218
12/24/2015 12:00:00 AM,2/1/2016 12:00:00 AM,3342,2885,457
12/24/2015 12:00:00 AM,2/2/2016 12:00:00 AM,3346,2885,461
12/24/2015 12:00:00 AM,2/3/2016 12:00:00 AM,2046,1585,461
12/24/2015 12:00:00 AM,2/4/2016 12:00:00 AM,2045,1584,461
12/24/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2214,1535,679
12/24/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2505,1535,970
12/24/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2505,1535,970
12/24/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2605,1635,970
12/24/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2604,1634,970
12/24/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2599,1584,1015
12/24/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2501,1535,966
12/24/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2501,1535,966
12/24/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2553,1535,1018
12/24/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2566,1535,1031
12/24/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4632,2723,1909
12/24/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4357,2493,1864
12/24/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4313,2467,1846
12/24/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4313,2467,1846
12/24/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4313,2467,1846
12/24/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4951,3105,1846
12/24/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4951,3105,1846
12/24/2015 12:00:00 AM,2/22/2016 12:00:00 AM,4938,3105,1833
12/24/2015 12:00:00 AM,2/23/2016 12:00:00 AM,4938,3105,1833
12/24/2015 12:00:00 AM,2/24/2016 12:00:00 AM,4938,3105,1833
12/24/2015 12:00:00 AM,2/25/2016 12:00:00 AM,4893,3105,1788
12/24/2015 12:00:00 AM,2/26/2016 12:00:00 AM,5532,3744,1788
12/24/2015 12:00:00 AM,2/27/2016 12:00:00 AM,5959,4208,1751
12/24/2015 12:00:00 AM,2/28/2016 12:00:00 AM,6218,4358,1860
12/24/2015 12:00:00 AM,2/29/2016 12:00:00 AM,6218,4358,1860
12/24/2015 12:00:00 AM,3/1/2016 12:00:00 AM,10110,4451,5659
12/24/2015 12:00:00 AM,3/2/2016 12:00:00 AM,10688,4969,5719
12/24/2015 12:00:00 AM,3/3/2016 12:00:00 AM,10688,4969,5719
12/24/2015 12:00:00 AM,3/4/2016 12:00:00 AM,10823,4969,5854
12/24/2015 12:00:00 AM,3/5/2016 12:00:00 AM,17025,7960,9065
12/24/2015 12:00:00 AM,3/6/2016 12:00:00 AM,18093,8110,9983
12/24/2015 12:00:00 AM,3/7/2016 12:00:00 AM,18037,7960,10077
12/24/2015 12:00:00 AM,3/8/2016 12:00:00 AM,18037,7960,10077
12/24/2015 12:00:00 AM,3/9/2016 12:00:00 AM,16708,6825,9883
12/24/2015 12:00:00 AM,3/10/2016 12:00:00 AM,16708,6825,9883
12/24/2015 12:00:00 AM,3/11/2016 12:00:00 AM,16025,7027,8998
12/24/2015 12:00:00 AM,3/12/2016 12:00:00 AM,18426,7171,11255
12/24/2015 12:00:00 AM,3/13/2016 12:00:00 AM,19729,7321,12408
12/24/2015 12:00:00 AM,3/14/2016 12:00:00 AM,19841,7171,12670
12/24/2015 12:00:00 AM,3/15/2016 12:00:00 AM,19933,7263,12670
12/24/2015 12:00:00 AM,3/16/2016 12:00:00 AM,19933,7263,12670
12/24/2015 12:00:00 AM,3/17/2016 12:00:00 AM,20002,7263,12739
12/24/2015 12:00:00 AM,3/18/2016 12:00:00 AM,20475,7863,12612
12/24/2015 12:00:00 AM,3/19/2016 12:00:00 AM,23244,9479,13765
12/24/2015 12:00:00 AM,3/20/2016 12:00:00 AM,24567,10498,14069
12/24/2015 12:00:00 AM,3/21/2016 12:00:00 AM,24548,9868,14680
12/24/2015 12:00:00 AM,3/22/2016 12:00:00 AM,23658,9068,14590
12/24/2015 12:00:00 AM,3/23/2016 12:00:00 AM,24909,10179,14730
12/24/2015 12:00:00 AM,3/24/2016 12:00:00 AM,24659,10069,14590
12/23/2015 12:00:00 AM,12/24/2015 12:00:00 AM,4306,2781,1525
12/23/2015 12:00:00 AM,12/25/2015 12:00:00 AM,4306,2781,1525
12/23/2015 12:00:00 AM,12/26/2015 12:00:00 AM,4306,2781,1525
12/23/2015 12:00:00 AM,12/27/2015 12:00:00 AM,4226,2701,1525
12/23/2015 12:00:00 AM,12/28/2015 12:00:00 AM,4255,2116,2139
12/23/2015 12:00:00 AM,12/29/2015 12:00:00 AM,4255,2116,2139
12/23/2015 12:00:00 AM,12/30/2015 12:00:00 AM,3469,2116,1353
12/23/2015 12:00:00 AM,12/31/2015 12:00:00 AM,3469,2116,1353
12/23/2015 12:00:00 AM,1/1/2016 12:00:00 AM,3469,2116,1353
12/23/2015 12:00:00 AM,1/2/2016 12:00:00 AM,2817,2066,751
12/23/2015 12:00:00 AM,1/3/2016 12:00:00 AM,2817,2066,751
12/23/2015 12:00:00 AM,1/4/2016 12:00:00 AM,2897,2146,751
12/23/2015 12:00:00 AM,1/5/2016 12:00:00 AM,2906,2146,760
12/23/2015 12:00:00 AM,1/6/2016 12:00:00 AM,2906,2146,760
12/23/2015 12:00:00 AM,1/7/2016 12:00:00 AM,2906,2146,760
12/23/2015 12:00:00 AM,1/8/2016 12:00:00 AM,2897,2146,751
12/23/2015 12:00:00 AM,1/9/2016 12:00:00 AM,2897,2146,751
12/23/2015 12:00:00 AM,1/10/2016 12:00:00 AM,2897,2146,751
12/23/2015 12:00:00 AM,1/11/2016 12:00:00 AM,2395,2146,249
12/23/2015 12:00:00 AM,1/12/2016 12:00:00 AM,2400,2146,254
12/23/2015 12:00:00 AM,1/13/2016 12:00:00 AM,2400,2146,254
12/23/2015 12:00:00 AM,1/14/2016 12:00:00 AM,2400,2146,254
12/23/2015 12:00:00 AM,1/15/2016 12:00:00 AM,2395,2146,249
12/23/2015 12:00:00 AM,1/16/2016 12:00:00 AM,2383,2146,237
12/23/2015 12:00:00 AM,1/17/2016 12:00:00 AM,2396,2146,250
12/23/2015 12:00:00 AM,1/18/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/19/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/20/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/21/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/22/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/23/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/24/2016 12:00:00 AM,2468,2146,322
12/23/2015 12:00:00 AM,1/25/2016 12:00:00 AM,2455,2146,309
12/23/2015 12:00:00 AM,1/26/2016 12:00:00 AM,2346,2146,200
12/23/2015 12:00:00 AM,1/27/2016 12:00:00 AM,2346,2146,200
12/23/2015 12:00:00 AM,1/28/2016 12:00:00 AM,2346,2146,200
12/23/2015 12:00:00 AM,1/29/2016 12:00:00 AM,2346,2146,200
12/23/2015 12:00:00 AM,1/30/2016 12:00:00 AM,3035,2835,200
12/23/2015 12:00:00 AM,1/31/2016 12:00:00 AM,3053,2835,218
12/23/2015 12:00:00 AM,2/1/2016 12:00:00 AM,3292,2835,457
12/23/2015 12:00:00 AM,2/2/2016 12:00:00 AM,3296,2835,461
12/23/2015 12:00:00 AM,2/3/2016 12:00:00 AM,1996,1535,461
12/23/2015 12:00:00 AM,2/4/2016 12:00:00 AM,1996,1535,461
12/23/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2214,1535,679
12/23/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2505,1535,970
12/23/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2505,1535,970
12/23/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2505,1535,970
12/23/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2505,1535,970
12/23/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2550,1535,1015
12/23/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2501,1535,966
12/23/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2501,1535,966
12/23/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2553,1535,1018
12/23/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2566,1535,1031
12/23/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4632,2723,1909
12/23/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4357,2493,1864
12/23/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4313,2467,1846
12/23/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4313,2467,1846
12/23/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4313,2467,1846
12/23/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4951,3105,1846
12/23/2015 12:00:00 AM,2/21/2016 12:00:00 AM,4951,3105,1846
12/23/2015 12:00:00 AM,2/22/2016 12:00:00 AM,4938,3105,1833
12/23/2015 12:00:00 AM,2/23/2016 12:00:00 AM,4938,3105,1833
12/23/2015 12:00:00 AM,2/24/2016 12:00:00 AM,4938,3105,1833
12/23/2015 12:00:00 AM,2/25/2016 12:00:00 AM,4893,3105,1788
12/23/2015 12:00:00 AM,2/26/2016 12:00:00 AM,5532,3744,1788
12/23/2015 12:00:00 AM,2/27/2016 12:00:00 AM,5959,4208,1751
12/23/2015 12:00:00 AM,2/28/2016 12:00:00 AM,6218,4358,1860
12/23/2015 12:00:00 AM,2/29/2016 12:00:00 AM,6218,4358,1860
12/23/2015 12:00:00 AM,3/1/2016 12:00:00 AM,10110,4451,5659
12/23/2015 12:00:00 AM,3/2/2016 12:00:00 AM,10688,4969,5719
12/23/2015 12:00:00 AM,3/3/2016 12:00:00 AM,10688,4969,5719
12/23/2015 12:00:00 AM,3/4/2016 12:00:00 AM,10823,4969,5854
12/23/2015 12:00:00 AM,3/5/2016 12:00:00 AM,17025,7960,9065
12/23/2015 12:00:00 AM,3/6/2016 12:00:00 AM,18093,8110,9983
12/23/2015 12:00:00 AM,3/7/2016 12:00:00 AM,18037,7960,10077
12/23/2015 12:00:00 AM,3/8/2016 12:00:00 AM,18037,7960,10077
12/23/2015 12:00:00 AM,3/9/2016 12:00:00 AM,16708,6825,9883
12/23/2015 12:00:00 AM,3/10/2016 12:00:00 AM,16708,6825,9883
12/23/2015 12:00:00 AM,3/11/2016 12:00:00 AM,16025,7027,8998
12/23/2015 12:00:00 AM,3/12/2016 12:00:00 AM,18426,7171,11255
12/23/2015 12:00:00 AM,3/13/2016 12:00:00 AM,19729,7321,12408
12/23/2015 12:00:00 AM,3/14/2016 12:00:00 AM,19841,7171,12670
12/23/2015 12:00:00 AM,3/15/2016 12:00:00 AM,19933,7263,12670
12/23/2015 12:00:00 AM,3/16/2016 12:00:00 AM,19933,7263,12670
12/23/2015 12:00:00 AM,3/17/2016 12:00:00 AM,20002,7263,12739
12/23/2015 12:00:00 AM,3/18/2016 12:00:00 AM,20475,7863,12612
12/23/2015 12:00:00 AM,3/19/2016 12:00:00 AM,23244,9479,13765
12/23/2015 12:00:00 AM,3/20/2016 12:00:00 AM,24567,10498,14069
12/23/2015 12:00:00 AM,3/21/2016 12:00:00 AM,24548,9868,14680
12/23/2015 12:00:00 AM,3/22/2016 12:00:00 AM,23658,9068,14590
12/23/2015 12:00:00 AM,3/23/2016 12:00:00 AM,24909,10179,14730
12/22/2015 12:00:00 AM,12/23/2015 12:00:00 AM,4306,2781,1525
12/22/2015 12:00:00 AM,12/24/2015 12:00:00 AM,4306,2781,1525
12/22/2015 12:00:00 AM,12/25/2015 12:00:00 AM,4920,2781,2139
12/22/2015 12:00:00 AM,12/26/2015 12:00:00 AM,4920,2781,2139
12/22/2015 12:00:00 AM,12/27/2015 12:00:00 AM,4840,2701,2139
12/22/2015 12:00:00 AM,12/28/2015 12:00:00 AM,4255,2116,2139
12/22/2015 12:00:00 AM,12/29/2015 12:00:00 AM,4255,2116,2139
12/22/2015 12:00:00 AM,12/30/2015 12:00:00 AM,3469,2116,1353
12/22/2015 12:00:00 AM,12/31/2015 12:00:00 AM,3469,2116,1353
12/22/2015 12:00:00 AM,1/1/2016 12:00:00 AM,3469,2116,1353
12/22/2015 12:00:00 AM,1/2/2016 12:00:00 AM,2817,2066,751
12/22/2015 12:00:00 AM,1/3/2016 12:00:00 AM,2817,2066,751
12/22/2015 12:00:00 AM,1/4/2016 12:00:00 AM,2897,2146,751
12/22/2015 12:00:00 AM,1/5/2016 12:00:00 AM,2906,2146,760
12/22/2015 12:00:00 AM,1/6/2016 12:00:00 AM,2906,2146,760
12/22/2015 12:00:00 AM,1/7/2016 12:00:00 AM,2906,2146,760
12/22/2015 12:00:00 AM,1/8/2016 12:00:00 AM,2897,2146,751
12/22/2015 12:00:00 AM,1/9/2016 12:00:00 AM,2897,2146,751
12/22/2015 12:00:00 AM,1/10/2016 12:00:00 AM,2897,2146,751
12/22/2015 12:00:00 AM,1/11/2016 12:00:00 AM,2395,2146,249
12/22/2015 12:00:00 AM,1/12/2016 12:00:00 AM,2400,2146,254
12/22/2015 12:00:00 AM,1/13/2016 12:00:00 AM,2400,2146,254
12/22/2015 12:00:00 AM,1/14/2016 12:00:00 AM,2400,2146,254
12/22/2015 12:00:00 AM,1/15/2016 12:00:00 AM,2395,2146,249
12/22/2015 12:00:00 AM,1/16/2016 12:00:00 AM,2383,2146,237
12/22/2015 12:00:00 AM,1/17/2016 12:00:00 AM,2396,2146,250
12/22/2015 12:00:00 AM,1/18/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/19/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/20/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/21/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/22/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/23/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/24/2016 12:00:00 AM,2468,2146,322
12/22/2015 12:00:00 AM,1/25/2016 12:00:00 AM,2455,2146,309
12/22/2015 12:00:00 AM,1/26/2016 12:00:00 AM,2346,2146,200
12/22/2015 12:00:00 AM,1/27/2016 12:00:00 AM,2346,2146,200
12/22/2015 12:00:00 AM,1/28/2016 12:00:00 AM,2346,2146,200
12/22/2015 12:00:00 AM,1/29/2016 12:00:00 AM,2346,2146,200
12/22/2015 12:00:00 AM,1/30/2016 12:00:00 AM,3035,2835,200
12/22/2015 12:00:00 AM,1/31/2016 12:00:00 AM,3053,2835,218
12/22/2015 12:00:00 AM,2/1/2016 12:00:00 AM,3292,2835,457
12/22/2015 12:00:00 AM,2/2/2016 12:00:00 AM,3296,2835,461
12/22/2015 12:00:00 AM,2/3/2016 12:00:00 AM,1996,1535,461
12/22/2015 12:00:00 AM,2/4/2016 12:00:00 AM,1996,1535,461
12/22/2015 12:00:00 AM,2/5/2016 12:00:00 AM,2214,1535,679
12/22/2015 12:00:00 AM,2/6/2016 12:00:00 AM,2505,1535,970
12/22/2015 12:00:00 AM,2/7/2016 12:00:00 AM,2505,1535,970
12/22/2015 12:00:00 AM,2/8/2016 12:00:00 AM,2505,1535,970
12/22/2015 12:00:00 AM,2/9/2016 12:00:00 AM,2505,1535,970
12/22/2015 12:00:00 AM,2/10/2016 12:00:00 AM,2550,1535,1015
12/22/2015 12:00:00 AM,2/11/2016 12:00:00 AM,2501,1535,966
12/22/2015 12:00:00 AM,2/12/2016 12:00:00 AM,2501,1535,966
12/22/2015 12:00:00 AM,2/13/2016 12:00:00 AM,2553,1535,1018
12/22/2015 12:00:00 AM,2/14/2016 12:00:00 AM,2566,1535,1031
12/22/2015 12:00:00 AM,2/15/2016 12:00:00 AM,4632,2723,1909
12/22/2015 12:00:00 AM,2/16/2016 12:00:00 AM,4357,2493,1864
12/22/2015 12:00:00 AM,2/17/2016 12:00:00 AM,4313,2467,1846
12/22/2015 12:00:00 AM,2/18/2016 12:00:00 AM,4313,2467,1846
12/22/2015 12:00:00 AM,2/19/2016 12:00:00 AM,4313,2467,1846
12/22/2015 12:00:00 AM,2/20/2016 12:00:00 AM,4951,3105,1846
